統計年,按照別,區域別代碼,區域別,生父年齡,嬰兒出生數
113,按發生日期分,10010100,嘉義縣義竹鄉,20～24歲,6
113,按發生日期分,10010100,嘉義縣義竹鄉,25～29歲,11
113,按發生日期分,10010100,嘉義縣義竹鄉,30～34歲,28
113,按發生日期分,10010100,嘉義縣義竹鄉,35～39歲,11
113,按發生日期分,10010100,嘉義縣義竹鄉,40～44歲,7
113,按發生日期分,10010100,嘉義縣義竹鄉,45～49歲,1
113,按發生日期分,10010100,嘉義縣義竹鄉,50～54歲,1
113,按發生日期分,10010100,嘉義縣義竹鄉,55～59歲,1
113,按發生日期分,10010100,嘉義縣義竹鄉,60歲以上,0
113,按發生日期分,10010110,嘉義縣鹿草鄉,未滿20歲,0
113,按發生日期分,10010110,嘉義縣鹿草鄉,20～24歲,1
113,按發生日期分,10010110,嘉義縣鹿草鄉,25～29歲,12
113,按發生日期分,10010110,嘉義縣鹿草鄉,30～34歲,25
113,按發生日期分,10010110,嘉義縣鹿草鄉,35～39歲,16
113,按發生日期分,10010110,嘉義縣鹿草鄉,40～44歲,7
113,按發生日期分,10010110,嘉義縣鹿草鄉,45～49歲,5
113,按發生日期分,10010110,嘉義縣鹿草鄉,50～54歲,0
113,按發生日期分,10010110,嘉義縣鹿草鄉,55～59歲,1
113,按發生日期分,10010110,嘉義縣鹿草鄉,60歲以上,0
113,按發生日期分,10010120,嘉義縣水上鄉,未滿20歲,2
113,按發生日期分,10010120,嘉義縣水上鄉,20～24歲,16
113,按發生日期分,10010120,嘉義縣水上鄉,25～29歲,26
113,按發生日期分,10010120,嘉義縣水上鄉,30～34歲,60
113,按發生日期分,10010120,嘉義縣水上鄉,35～39歲,43
113,按發生日期分,10010120,嘉義縣水上鄉,40～44歲,22
113,按發生日期分,10010120,嘉義縣水上鄉,45～49歲,4
113,按發生日期分,10010120,嘉義縣水上鄉,50～54歲,2
113,按發生日期分,10010120,嘉義縣水上鄉,55～59歲,0
113,按發生日期分,10010120,嘉義縣水上鄉,60歲以上,0
113,按發生日期分,10010130,嘉義縣中埔鄉,未滿20歲,0
113,按發生日期分,10010130,嘉義縣中埔鄉,20～24歲,12
113,按發生日期分,10010130,嘉義縣中埔鄉,25～29歲,56
113,按發生日期分,10010130,嘉義縣中埔鄉,30～34歲,79
113,按發生日期分,10010130,嘉義縣中埔鄉,35～39歲,50
113,按發生日期分,10010130,嘉義縣中埔鄉,40～44歲,27
113,按發生日期分,10010130,嘉義縣中埔鄉,45～49歲,7
113,按發生日期分,10010130,嘉義縣中埔鄉,50～54歲,2
113,按發生日期分,10010130,嘉義縣中埔鄉,55～59歲,1
113,按發生日期分,10010130,嘉義縣中埔鄉,60歲以上,0
113,按發生日期分,10010140,嘉義縣竹崎鄉,未滿20歲,0
113,按發生日期分,10010140,嘉義縣竹崎鄉,20～24歲,9
113,按發生日期分,10010140,嘉義縣竹崎鄉,25～29歲,24
113,按發生日期分,10010140,嘉義縣竹崎鄉,30～34歲,49
113,按發生日期分,10010140,嘉義縣竹崎鄉,35～39歲,36
113,按發生日期分,10010140,嘉義縣竹崎鄉,40～44歲,16
113,按發生日期分,10010140,嘉義縣竹崎鄉,45～49歲,4
113,按發生日期分,10010140,嘉義縣竹崎鄉,50～54歲,1
113,按發生日期分,10010140,嘉義縣竹崎鄉,55～59歲,1
113,按發生日期分,10010140,嘉義縣竹崎鄉,60歲以上,0
113,按發生日期分,10010150,嘉義縣梅山鄉,未滿20歲,1
113,按發生日期分,10010150,嘉義縣梅山鄉,20～24歲,5
113,按發生日期分,10010150,嘉義縣梅山鄉,25～29歲,23
113,按發生日期分,10010150,嘉義縣梅山鄉,30～34歲,33
113,按發生日期分,10010150,嘉義縣梅山鄉,35～39歲,30
113,按發生日期分,10010150,嘉義縣梅山鄉,40～44歲,11
113,按發生日期分,10010150,嘉義縣梅山鄉,45～49歲,2
113,按發生日期分,10010150,嘉義縣梅山鄉,50～54歲,2
113,按發生日期分,10010150,嘉義縣梅山鄉,55～59歲,0
113,按發生日期分,10010150,嘉義縣梅山鄉,60歲以上,0
113,按發生日期分,10010160,嘉義縣番路鄉,未滿20歲,0
113,按發生日期分,10010160,嘉義縣番路鄉,20～24歲,5
113,按發生日期分,10010160,嘉義縣番路鄉,25～29歲,13
113,按發生日期分,10010160,嘉義縣番路鄉,30～34歲,8
113,按發生日期分,10010160,嘉義縣番路鄉,35～39歲,10
113,按發生日期分,10010160,嘉義縣番路鄉,40～44歲,11
113,按發生日期分,10010160,嘉義縣番路鄉,45～49歲,1
113,按發生日期分,10010160,嘉義縣番路鄉,50～54歲,0
113,按發生日期分,10010160,嘉義縣番路鄉,55～59歲,1
113,按發生日期分,10010160,嘉義縣番路鄉,60歲以上,1
113,按發生日期分,10010170,嘉義縣大埔鄉,未滿20歲,1
113,按發生日期分,10010170,嘉義縣大埔鄉,20～24歲,3
113,按發生日期分,10010170,嘉義縣大埔鄉,25～29歲,6
113,按發生日期分,10010170,嘉義縣大埔鄉,30～34歲,9
113,按發生日期分,10010170,嘉義縣大埔鄉,35～39歲,2
113,按發生日期分,10010170,嘉義縣大埔鄉,40～44歲,4
113,按發生日期分,10010170,嘉義縣大埔鄉,45～49歲,3
113,按發生日期分,10010170,嘉義縣大埔鄉,50～54歲,0
113,按發生日期分,10010170,嘉義縣大埔鄉,55～59歲,0
113,按發生日期分,10010170,嘉義縣大埔鄉,60歲以上,0
113,按發生日期分,10010180,嘉義縣阿里山鄉,未滿20歲,0
113,按發生日期分,10010180,嘉義縣阿里山鄉,20～24歲,8
113,按發生日期分,10010180,嘉義縣阿里山鄉,25～29歲,7
113,按發生日期分,10010180,嘉義縣阿里山鄉,30～34歲,8
113,按發生日期分,10010180,嘉義縣阿里山鄉,35～39歲,10
113,按發生日期分,10010180,嘉義縣阿里山鄉,40～44歲,5
113,按發生日期分,10010180,嘉義縣阿里山鄉,45～49歲,2
113,按發生日期分,10010180,嘉義縣阿里山鄉,50～54歲,0
113,按發生日期分,10010180,嘉義縣阿里山鄉,55～59歲,1
113,按發生日期分,10010180,嘉義縣阿里山鄉,60歲以上,0
113,按發生日期分,10013010,屏東縣屏東市,未滿20歲,2
113,按發生日期分,10013010,屏東縣屏東市,20～24歲,35
113,按發生日期分,10013010,屏東縣屏東市,25～29歲,169
113,按發生日期分,10013010,屏東縣屏東市,30～34歲,289
113,按發生日期分,10013010,屏東縣屏東市,35～39歲,249
113,按發生日期分,10013010,屏東縣屏東市,40～44歲,118
113,按發生日期分,10013010,屏東縣屏東市,45～49歲,29
113,按發生日期分,10013010,屏東縣屏東市,50～54歲,5
113,按發生日期分,10013010,屏東縣屏東市,55～59歲,1
113,按發生日期分,10013010,屏東縣屏東市,60歲以上,3
113,按發生日期分,10013020,屏東縣潮州鎮,未滿20歲,2
113,按發生日期分,10013020,屏東縣潮州鎮,20～24歲,11
113,按發生日期分,10013020,屏東縣潮州鎮,25～29歲,68
113,按發生日期分,10013020,屏東縣潮州鎮,30～34歲,83
113,按發生日期分,10013020,屏東縣潮州鎮,35～39歲,53
113,按發生日期分,10013020,屏東縣潮州鎮,40～44歲,29
113,按發生日期分,10013020,屏東縣潮州鎮,45～49歲,7
113,按發生日期分,10013020,屏東縣潮州鎮,50～54歲,3
113,按發生日期分,10013020,屏東縣潮州鎮,55～59歲,1
113,按發生日期分,10013020,屏東縣潮州鎮,60歲以上,0
113,按發生日期分,10013030,屏東縣東港鎮,未滿20歲,1
113,按發生日期分,10013030,屏東縣東港鎮,20～24歲,17
113,按發生日期分,10013030,屏東縣東港鎮,25～29歲,51
113,按發生日期分,10013030,屏東縣東港鎮,30～34歲,64
113,按發生日期分,10013030,屏東縣東港鎮,35～39歲,47
113,按發生日期分,10013030,屏東縣東港鎮,40～44歲,21
113,按發生日期分,10013030,屏東縣東港鎮,45～49歲,7
113,按發生日期分,10013030,屏東縣東港鎮,50～54歲,1
113,按發生日期分,10013030,屏東縣東港鎮,55～59歲,3
113,按發生日期分,10013030,屏東縣東港鎮,60歲以上,0
113,按發生日期分,10013040,屏東縣恆春鎮,未滿20歲,0
113,按發生日期分,10013040,屏東縣恆春鎮,20～24歲,27
113,按發生日期分,10013040,屏東縣恆春鎮,25～29歲,65
113,按發生日期分,10013040,屏東縣恆春鎮,30～34歲,69
113,按發生日期分,10013040,屏東縣恆春鎮,35～39歲,57
113,按發生日期分,10013040,屏東縣恆春鎮,40～44歲,28
113,按發生日期分,10013040,屏東縣恆春鎮,45～49歲,7
113,按發生日期分,10013040,屏東縣恆春鎮,50～54歲,3
113,按發生日期分,10013040,屏東縣恆春鎮,55～59歲,0
113,按發生日期分,10013040,屏東縣恆春鎮,60歲以上,0
113,按發生日期分,10013050,屏東縣萬丹鄉,未滿20歲,0
113,按發生日期分,10013050,屏東縣萬丹鄉,20～24歲,16
113,按發生日期分,10013050,屏東縣萬丹鄉,25～29歲,58
113,按發生日期分,10013050,屏東縣萬丹鄉,30～34歲,87
113,按發生日期分,10013050,屏東縣萬丹鄉,35～39歲,54
113,按發生日期分,10013050,屏東縣萬丹鄉,40～44歲,28
113,按發生日期分,10013050,屏東縣萬丹鄉,45～49歲,13
113,按發生日期分,10013050,屏東縣萬丹鄉,50～54歲,5
113,按發生日期分,10013050,屏東縣萬丹鄉,55～59歲,0
113,按發生日期分,10013050,屏東縣萬丹鄉,60歲以上,0
113,按發生日期分,10013060,屏東縣長治鄉,未滿20歲,1
113,按發生日期分,10013060,屏東縣長治鄉,20～24歲,6
113,按發生日期分,10013060,屏東縣長治鄉,25～29歲,36
113,按發生日期分,10013060,屏東縣長治鄉,30～34歲,38
113,按發生日期分,10013060,屏東縣長治鄉,35～39歲,23
113,按發生日期分,10013060,屏東縣長治鄉,40～44歲,17
113,按發生日期分,10013060,屏東縣長治鄉,45～49歲,2
113,按發生日期分,10013060,屏東縣長治鄉,50～54歲,0
113,按發生日期分,10013060,屏東縣長治鄉,55～59歲,1
113,按發生日期分,10013060,屏東縣長治鄉,60歲以上,0
113,按發生日期分,10013070,屏東縣麟洛鄉,未滿20歲,0
113,按發生日期分,10013070,屏東縣麟洛鄉,20～24歲,4
113,按發生日期分,10013070,屏東縣麟洛鄉,25～29歲,11
113,按發生日期分,10013070,屏東縣麟洛鄉,30～34歲,10
113,按發生日期分,10013070,屏東縣麟洛鄉,35～39歲,6
113,按發生日期分,10013070,屏東縣麟洛鄉,40～44歲,3
113,按發生日期分,10013070,屏東縣麟洛鄉,45～49歲,0
113,按發生日期分,10013070,屏東縣麟洛鄉,50～54歲,1
113,按發生日期分,10013070,屏東縣麟洛鄉,55～59歲,0
113,按發生日期分,10013070,屏東縣麟洛鄉,60歲以上,0
113,按發生日期分,10013080,屏東縣九如鄉,未滿20歲,1
113,按發生日期分,10013080,屏東縣九如鄉,20～24歲,2
113,按發生日期分,10013080,屏東縣九如鄉,25～29歲,40
113,按發生日期分,10013080,屏東縣九如鄉,30～34歲,36
113,按發生日期分,10013080,屏東縣九如鄉,35～39歲,29
113,按發生日期分,10013080,屏東縣九如鄉,40～44歲,15
113,按發生日期分,10013080,屏東縣九如鄉,45～49歲,4
113,按發生日期分,10013080,屏東縣九如鄉,50～54歲,0
113,按發生日期分,10013080,屏東縣九如鄉,55～59歲,1
113,按發生日期分,10013080,屏東縣九如鄉,60歲以上,0
113,按發生日期分,10013090,屏東縣里港鄉,未滿20歲,1
113,按發生日期分,10013090,屏東縣里港鄉,20～24歲,16
113,按發生日期分,10013090,屏東縣里港鄉,25～29歲,68
113,按發生日期分,10013090,屏東縣里港鄉,30～34歲,72
113,按發生日期分,10013090,屏東縣里港鄉,35～39歲,57
113,按發生日期分,10013090,屏東縣里港鄉,40～44歲,17
113,按發生日期分,10013090,屏東縣里港鄉,45～49歲,5
113,按發生日期分,10013090,屏東縣里港鄉,50～54歲,0
113,按發生日期分,10013090,屏東縣里港鄉,55～59歲,0
113,按發生日期分,10013090,屏東縣里港鄉,60歲以上,0
113,按發生日期分,10013100,屏東縣鹽埔鄉,未滿20歲,0
113,按發生日期分,10013100,屏東縣鹽埔鄉,20～24歲,7
113,按發生日期分,10013100,屏東縣鹽埔鄉,25～29歲,41
113,按發生日期分,10013100,屏東縣鹽埔鄉,30～34歲,33
113,按發生日期分,10013100,屏東縣鹽埔鄉,35～39歲,19
113,按發生日期分,10013100,屏東縣鹽埔鄉,40～44歲,8
113,按發生日期分,10013100,屏東縣鹽埔鄉,45～49歲,5
113,按發生日期分,10013100,屏東縣鹽埔鄉,50～54歲,1
113,按發生日期分,10013100,屏東縣鹽埔鄉,55～59歲,0
113,按發生日期分,10013100,屏東縣鹽埔鄉,60歲以上,0
113,按發生日期分,10013110,屏東縣高樹鄉,未滿20歲,0
113,按發生日期分,10013110,屏東縣高樹鄉,20～24歲,11
113,按發生日期分,10013110,屏東縣高樹鄉,25～29歲,33
113,按發生日期分,10013110,屏東縣高樹鄉,30～34歲,43
113,按發生日期分,10013110,屏東縣高樹鄉,35～39歲,28
113,按發生日期分,10013110,屏東縣高樹鄉,40～44歲,11
113,按發生日期分,10013110,屏東縣高樹鄉,45～49歲,2
113,按發生日期分,10013110,屏東縣高樹鄉,50～54歲,0
113,按發生日期分,10013110,屏東縣高樹鄉,55～59歲,0
113,按發生日期分,10013110,屏東縣高樹鄉,60歲以上,0
113,按發生日期分,10013120,屏東縣萬巒鄉,未滿20歲,1
113,按發生日期分,10013120,屏東縣萬巒鄉,20～24歲,15
113,按發生日期分,10013120,屏東縣萬巒鄉,25～29歲,30
113,按發生日期分,10013120,屏東縣萬巒鄉,30～34歲,34
113,按發生日期分,10013120,屏東縣萬巒鄉,35～39歲,24
113,按發生日期分,10013120,屏東縣萬巒鄉,40～44歲,6
113,按發生日期分,10013120,屏東縣萬巒鄉,45～49歲,4
113,按發生日期分,10013120,屏東縣萬巒鄉,50～54歲,3
113,按發生日期分,10013120,屏東縣萬巒鄉,55～59歲,0
113,按發生日期分,10013120,屏東縣萬巒鄉,60歲以上,0
113,按發生日期分,10013130,屏東縣內埔鄉,未滿20歲,0
113,按發生日期分,10013130,屏東縣內埔鄉,20～24歲,22
113,按發生日期分,10013130,屏東縣內埔鄉,25～29歲,101
113,按發生日期分,10013130,屏東縣內埔鄉,30～34歲,99
113,按發生日期分,10013130,屏東縣內埔鄉,35～39歲,71
113,按發生日期分,10013130,屏東縣內埔鄉,40～44歲,34
113,按發生日期分,10013130,屏東縣內埔鄉,45～49歲,7
113,按發生日期分,10013130,屏東縣內埔鄉,50～54歲,1
113,按發生日期分,10013130,屏東縣內埔鄉,55～59歲,1
113,按發生日期分,10013130,屏東縣內埔鄉,60歲以上,0
113,按發生日期分,10013140,屏東縣竹田鄉,未滿20歲,0
113,按發生日期分,10013140,屏東縣竹田鄉,20～24歲,2
113,按發生日期分,10013140,屏東縣竹田鄉,25～29歲,13
113,按發生日期分,10013140,屏東縣竹田鄉,30～34歲,23
113,按發生日期分,10013140,屏東縣竹田鄉,35～39歲,11
113,按發生日期分,10013140,屏東縣竹田鄉,40～44歲,7
113,按發生日期分,10013140,屏東縣竹田鄉,45～49歲,1
113,按發生日期分,10013140,屏東縣竹田鄉,50～54歲,1
113,按發生日期分,10013140,屏東縣竹田鄉,55～59歲,0
113,按發生日期分,10013140,屏東縣竹田鄉,60歲以上,0
113,按發生日期分,10013150,屏東縣新埤鄉,未滿20歲,0
113,按發生日期分,10013150,屏東縣新埤鄉,20～24歲,7
113,按發生日期分,10013150,屏東縣新埤鄉,25～29歲,18
113,按發生日期分,10013150,屏東縣新埤鄉,30～34歲,11
113,按發生日期分,10013150,屏東縣新埤鄉,35～39歲,6
113,按發生日期分,10013150,屏東縣新埤鄉,40～44歲,2
113,按發生日期分,10013150,屏東縣新埤鄉,45～49歲,4
113,按發生日期分,10013150,屏東縣新埤鄉,50～54歲,0
113,按發生日期分,10013150,屏東縣新埤鄉,55～59歲,0
113,按發生日期分,10013150,屏東縣新埤鄉,60歲以上,0
113,按發生日期分,10013160,屏東縣枋寮鄉,未滿20歲,0
113,按發生日期分,10013160,屏東縣枋寮鄉,20～24歲,16
113,按發生日期分,10013160,屏東縣枋寮鄉,25～29歲,27
113,按發生日期分,10013160,屏東縣枋寮鄉,30～34歲,35
113,按發生日期分,10013160,屏東縣枋寮鄉,35～39歲,22
113,按發生日期分,10013160,屏東縣枋寮鄉,40～44歲,10
113,按發生日期分,10013160,屏東縣枋寮鄉,45～49歲,0
113,按發生日期分,10013160,屏東縣枋寮鄉,50～54歲,0
113,按發生日期分,10013160,屏東縣枋寮鄉,55～59歲,0
113,按發生日期分,10013160,屏東縣枋寮鄉,60歲以上,0
113,按發生日期分,10013170,屏東縣新園鄉,未滿20歲,1
113,按發生日期分,10013170,屏東縣新園鄉,20～24歲,16
113,按發生日期分,10013170,屏東縣新園鄉,25～29歲,49
113,按發生日期分,10013170,屏東縣新園鄉,30～34歲,42
113,按發生日期分,10013170,屏東縣新園鄉,35～39歲,38
113,按發生日期分,10013170,屏東縣新園鄉,40～44歲,21
113,按發生日期分,10013170,屏東縣新園鄉,45～49歲,12
113,按發生日期分,10013170,屏東縣新園鄉,50～54歲,2
113,按發生日期分,10013170,屏東縣新園鄉,55～59歲,0
113,按發生日期分,10013170,屏東縣新園鄉,60歲以上,0
113,按發生日期分,10013180,屏東縣崁頂鄉,未滿20歲,0
113,按發生日期分,10013180,屏東縣崁頂鄉,20～24歲,5
113,按發生日期分,10013180,屏東縣崁頂鄉,25～29歲,20
113,按發生日期分,10013180,屏東縣崁頂鄉,30～34歲,18
113,按發生日期分,10013180,屏東縣崁頂鄉,35～39歲,8
113,按發生日期分,10013180,屏東縣崁頂鄉,40～44歲,4
113,按發生日期分,10013180,屏東縣崁頂鄉,45～49歲,8
113,按發生日期分,10013180,屏東縣崁頂鄉,50～54歲,0
113,按發生日期分,10013180,屏東縣崁頂鄉,55～59歲,0
113,按發生日期分,10013180,屏東縣崁頂鄉,60歲以上,0
113,按發生日期分,10013190,屏東縣林邊鄉,未滿20歲,0
113,按發生日期分,10013190,屏東縣林邊鄉,20～24歲,5
113,按發生日期分,10013190,屏東縣林邊鄉,25～29歲,27
113,按發生日期分,10013190,屏東縣林邊鄉,30～34歲,26
113,按發生日期分,10013190,屏東縣林邊鄉,35～39歲,14
113,按發生日期分,10013190,屏東縣林邊鄉,40～44歲,9
113,按發生日期分,10013190,屏東縣林邊鄉,45～49歲,1
113,按發生日期分,10013190,屏東縣林邊鄉,50～54歲,0
113,按發生日期分,10013190,屏東縣林邊鄉,55～59歲,0
113,按發生日期分,10013190,屏東縣林邊鄉,60歲以上,0
113,按發生日期分,10013200,屏東縣南州鄉,未滿20歲,0
113,按發生日期分,10013200,屏東縣南州鄉,20～24歲,2
113,按發生日期分,10013200,屏東縣南州鄉,25～29歲,10
113,按發生日期分,10013200,屏東縣南州鄉,30～34歲,10
113,按發生日期分,10013200,屏東縣南州鄉,35～39歲,3
113,按發生日期分,10013200,屏東縣南州鄉,40～44歲,4
113,按發生日期分,10013200,屏東縣南州鄉,45～49歲,0
113,按發生日期分,10013200,屏東縣南州鄉,50～54歲,1
113,按發生日期分,10013200,屏東縣南州鄉,55～59歲,0
113,按發生日期分,10013200,屏東縣南州鄉,60歲以上,0
113,按發生日期分,10013210,屏東縣佳冬鄉,未滿20歲,1
113,按發生日期分,10013210,屏東縣佳冬鄉,20～24歲,15
113,按發生日期分,10013210,屏東縣佳冬鄉,25～29歲,40
113,按發生日期分,10013210,屏東縣佳冬鄉,30～34歲,32
113,按發生日期分,10013210,屏東縣佳冬鄉,35～39歲,19
113,按發生日期分,10013210,屏東縣佳冬鄉,40～44歲,9
113,按發生日期分,10013210,屏東縣佳冬鄉,45～49歲,1
113,按發生日期分,10013210,屏東縣佳冬鄉,50～54歲,1
113,按發生日期分,10013210,屏東縣佳冬鄉,55～59歲,1
113,按發生日期分,10013210,屏東縣佳冬鄉,60歲以上,0
113,按發生日期分,10013220,屏東縣琉球鄉,未滿20歲,0
113,按發生日期分,10013220,屏東縣琉球鄉,20～24歲,9
113,按發生日期分,10013220,屏東縣琉球鄉,25～29歲,22
113,按發生日期分,10013220,屏東縣琉球鄉,30～34歲,31
113,按發生日期分,10013220,屏東縣琉球鄉,35～39歲,12
113,按發生日期分,10013220,屏東縣琉球鄉,40～44歲,10
113,按發生日期分,10013220,屏東縣琉球鄉,45～49歲,5
113,按發生日期分,10013220,屏東縣琉球鄉,50～54歲,1
113,按發生日期分,10013220,屏東縣琉球鄉,55～59歲,0
113,按發生日期分,10013220,屏東縣琉球鄉,60歲以上,0
113,按發生日期分,10013230,屏東縣車城鄉,未滿20歲,0
113,按發生日期分,10013230,屏東縣車城鄉,20～24歲,4
113,按發生日期分,10013230,屏東縣車城鄉,25～29歲,8
113,按發生日期分,10013230,屏東縣車城鄉,30～34歲,10
113,按發生日期分,10013230,屏東縣車城鄉,35～39歲,9
113,按發生日期分,10013230,屏東縣車城鄉,40～44歲,2
113,按發生日期分,10013230,屏東縣車城鄉,45～49歲,2
113,按發生日期分,10013230,屏東縣車城鄉,50～54歲,0
113,按發生日期分,10013230,屏東縣車城鄉,55～59歲,1
113,按發生日期分,10013230,屏東縣車城鄉,60歲以上,0
113,按發生日期分,10013240,屏東縣滿州鄉,未滿20歲,0
113,按發生日期分,10013240,屏東縣滿州鄉,20～24歲,5
113,按發生日期分,10013240,屏東縣滿州鄉,25～29歲,11
113,按發生日期分,10013240,屏東縣滿州鄉,30～34歲,16
113,按發生日期分,10013240,屏東縣滿州鄉,35～39歲,10
113,按發生日期分,10013240,屏東縣滿州鄉,40～44歲,8
113,按發生日期分,10013240,屏東縣滿州鄉,45～49歲,2
113,按發生日期分,10013240,屏東縣滿州鄉,50～54歲,2
113,按發生日期分,10013240,屏東縣滿州鄉,55～59歲,0
113,按發生日期分,10013240,屏東縣滿州鄉,60歲以上,0
113,按發生日期分,10013250,屏東縣枋山鄉,未滿20歲,0
113,按發生日期分,10013250,屏東縣枋山鄉,20～24歲,3
113,按發生日期分,10013250,屏東縣枋山鄉,25～29歲,9
113,按發生日期分,10013250,屏東縣枋山鄉,30～34歲,6
113,按發生日期分,10013250,屏東縣枋山鄉,35～39歲,4
113,按發生日期分,10013250,屏東縣枋山鄉,40～44歲,0
113,按發生日期分,10013250,屏東縣枋山鄉,45～49歲,1
113,按發生日期分,10013250,屏東縣枋山鄉,50～54歲,0
113,按發生日期分,10013250,屏東縣枋山鄉,55～59歲,0
113,按發生日期分,10013250,屏東縣枋山鄉,60歲以上,1
113,按發生日期分,10013260,屏東縣三地門鄉,未滿20歲,0
113,按發生日期分,10013260,屏東縣三地門鄉,20～24歲,4
113,按發生日期分,10013260,屏東縣三地門鄉,25～29歲,8
113,按發生日期分,10013260,屏東縣三地門鄉,30～34歲,27
113,按發生日期分,10013260,屏東縣三地門鄉,35～39歲,17
113,按發生日期分,10013260,屏東縣三地門鄉,40～44歲,5
113,按發生日期分,10013260,屏東縣三地門鄉,45～49歲,1
113,按發生日期分,10013260,屏東縣三地門鄉,50～54歲,1
113,按發生日期分,10013260,屏東縣三地門鄉,55～59歲,0
113,按發生日期分,10013260,屏東縣三地門鄉,60歲以上,0
113,按發生日期分,10013270,屏東縣霧臺鄉,未滿20歲,1
113,按發生日期分,10013270,屏東縣霧臺鄉,20～24歲,0
113,按發生日期分,10013270,屏東縣霧臺鄉,25～29歲,5
113,按發生日期分,10013270,屏東縣霧臺鄉,30～34歲,15
113,按發生日期分,10013270,屏東縣霧臺鄉,35～39歲,9
113,按發生日期分,10013270,屏東縣霧臺鄉,40～44歲,5
113,按發生日期分,10013270,屏東縣霧臺鄉,45～49歲,0
113,按發生日期分,10013270,屏東縣霧臺鄉,50～54歲,0
113,按發生日期分,10013270,屏東縣霧臺鄉,55～59歲,0
113,按發生日期分,10013270,屏東縣霧臺鄉,60歲以上,0
113,按發生日期分,10013280,屏東縣瑪家鄉,未滿20歲,0
113,按發生日期分,10013280,屏東縣瑪家鄉,20～24歲,12
113,按發生日期分,10013280,屏東縣瑪家鄉,25～29歲,20
113,按發生日期分,10013280,屏東縣瑪家鄉,30～34歲,14
113,按發生日期分,10013280,屏東縣瑪家鄉,35～39歲,7
113,按發生日期分,10013280,屏東縣瑪家鄉,40～44歲,6
113,按發生日期分,10013280,屏東縣瑪家鄉,45～49歲,1
113,按發生日期分,10013280,屏東縣瑪家鄉,50～54歲,1
113,按發生日期分,10013280,屏東縣瑪家鄉,55～59歲,0
113,按發生日期分,10013280,屏東縣瑪家鄉,60歲以上,0
113,按發生日期分,10013290,屏東縣泰武鄉,未滿20歲,0
113,按發生日期分,10013290,屏東縣泰武鄉,20～24歲,2
113,按發生日期分,10013290,屏東縣泰武鄉,25～29歲,16
113,按發生日期分,10013290,屏東縣泰武鄉,30～34歲,7
113,按發生日期分,10013290,屏東縣泰武鄉,35～39歲,4
113,按發生日期分,10013290,屏東縣泰武鄉,40～44歲,8
113,按發生日期分,10013290,屏東縣泰武鄉,45～49歲,1
113,按發生日期分,10013290,屏東縣泰武鄉,50～54歲,1
113,按發生日期分,10013290,屏東縣泰武鄉,55～59歲,0
113,按發生日期分,10013290,屏東縣泰武鄉,60歲以上,0
113,按發生日期分,10013300,屏東縣來義鄉,未滿20歲,0
113,按發生日期分,10013300,屏東縣來義鄉,20～24歲,13
113,按發生日期分,10013300,屏東縣來義鄉,25～29歲,15
113,按發生日期分,10013300,屏東縣來義鄉,30～34歲,25
113,按發生日期分,10013300,屏東縣來義鄉,35～39歲,10
113,按發生日期分,10013300,屏東縣來義鄉,40～44歲,5
113,按發生日期分,10013300,屏東縣來義鄉,45～49歲,1
113,按發生日期分,10013300,屏東縣來義鄉,50～54歲,0
113,按發生日期分,10013300,屏東縣來義鄉,55～59歲,0
113,按發生日期分,10013300,屏東縣來義鄉,60歲以上,0
113,按發生日期分,10013310,屏東縣春日鄉,未滿20歲,0
113,按發生日期分,10013310,屏東縣春日鄉,20～24歲,2
113,按發生日期分,10013310,屏東縣春日鄉,25～29歲,16
113,按發生日期分,10013310,屏東縣春日鄉,30～34歲,16
113,按發生日期分,10013310,屏東縣春日鄉,35～39歲,7
113,按發生日期分,10013310,屏東縣春日鄉,40～44歲,3
113,按發生日期分,10013310,屏東縣春日鄉,45～49歲,1
113,按發生日期分,10013310,屏東縣春日鄉,50～54歲,0
113,按發生日期分,10013310,屏東縣春日鄉,55～59歲,0
113,按發生日期分,10013310,屏東縣春日鄉,60歲以上,1
113,按發生日期分,10013320,屏東縣獅子鄉,未滿20歲,0
113,按發生日期分,10013320,屏東縣獅子鄉,20～24歲,3
113,按發生日期分,10013320,屏東縣獅子鄉,25～29歲,13
113,按發生日期分,10013320,屏東縣獅子鄉,30～34歲,8
113,按發生日期分,10013320,屏東縣獅子鄉,35～39歲,8
113,按發生日期分,10013320,屏東縣獅子鄉,40～44歲,7
113,按發生日期分,10013320,屏東縣獅子鄉,45～49歲,1
113,按發生日期分,10013320,屏東縣獅子鄉,50～54歲,0
113,按發生日期分,10013320,屏東縣獅子鄉,55～59歲,0
113,按發生日期分,10013320,屏東縣獅子鄉,60歲以上,0
113,按發生日期分,10013330,屏東縣牡丹鄉,未滿20歲,0
113,按發生日期分,10013330,屏東縣牡丹鄉,20～24歲,5
113,按發生日期分,10013330,屏東縣牡丹鄉,25～29歲,3
113,按發生日期分,10013330,屏東縣牡丹鄉,30～34歲,6
113,按發生日期分,10013330,屏東縣牡丹鄉,35～39歲,9
113,按發生日期分,10013330,屏東縣牡丹鄉,40～44歲,1
113,按發生日期分,10013330,屏東縣牡丹鄉,45～49歲,0
113,按發生日期分,10013330,屏東縣牡丹鄉,50～54歲,0
113,按發生日期分,10013330,屏東縣牡丹鄉,55～59歲,0
